Id,SalePrice
2736,136365.94885267073
2737,126110.93290264526
2738,121556.41799090573
2739,144675.46624605087
2740,130512.57234296258
2741,153914.6716440394
2742,146500.8992653115
2743,165028.17092620034
2744,167465.10980976245
2745,140352.79024181224
2746,133844.02144550683
2747,151249.0425005648
2748,119599.00926037438
2749,134983.67787710903
2750,114264.19722628174
2751,132095.04913559035
2752,180890.47467677228
2753,160728.97340529325
2754,247493.152835968
2755,138870.92841313532
2756,99751.23196431647
2757,57462.165548978315
2758,93239.28525062096
2759,170637.114225404
2760,137908.95206051666
2761,136076.07275874508
2762,124783.78457161807
2763,181618.56432285518
2764,139351.49410088686
2765,280221.4951262768
2766,152333.77624055505
2767,107224.60500082871
2768,138662.55063409373
2769,144898.86969462738
2770,143280.26223872358
2771,100851.80234991101
2772,118331.7395164225
2773,168080.7065006769
2774,151218.62820357538
2775,138617.22381756688
2776,147466.60234567657
2777,147320.66582513257
2778,118692.03536871675
2779,123851.83300160157
2780,103742.99936389572
2781,96313.04430791891
2782,90151.64646432293
2783,124022.78258099782
2784,121186.64834306164
2785,137602.6789803008
2786,53465.361937191585
2787,127995.6176314322
2788,60920.17569226308
2789,172654.84876700625
2790,100184.91836900075
2791,102352.71139859606
2792,82408.7578840286
2793,200557.7663322754
2794,103771.04498922467
2795,140307.37834502856
2796,111043.60209252826
2797,256112.7689000698
2798,126907.70831553134
2799,141009.06886928904
2800,61574.593027742565
2801,129814.2350947324
2802,133875.51567520824
2803,172878.60551067098
2804,141412.916409664
2805,112583.18044754451
2806,61689.3884959071
2807,159958.69827626922
2808,153656.71342273787
2809,124335.5057371536
2810,123087.35411532201
2811,176605.8034712331
2812,188154.6843807839
2813,151621.9220695749
2814,155966.40690884617
2815,125700.79359369123
2816,212075.97902492463
2817,130822.83439322453
2818,126716.35573028328
2819,174310.3451647014
2820,133752.12420815864
2821,109590.68019655782
2822,187804.96100408855
2823,321125.2663772289
2824,170516.5893130751
2825,164359.5199040457
2826,132387.2353309167
2827,129236.44420961001
2828,214857.9017497782
2829,215914.4025133001
2830,243368.82372645586
2831,181668.50524937734
2832,257666.25790558764
2833,298873.53544127167
2834,240154.93841611524
2835,234065.5459752685
2836,190891.9631990777
2837,153412.69294318414
2838,149773.34640205506
2839,146877.20769770816
2840,198788.4988351692
2841,200603.88237915823
2842,226669.88374337144
2843,150531.8742915052
2844,184086.25015847752
2845,127243.81597463292
2846,205143.120038596
2847,225039.48033778035
2848,212204.0622856836
2849,202024.58395680718
2850,266882.6039073623
2851,222140.90140386784
2852,233835.65673014248
2853,233744.73781911965
2854,130600.82344316179
2855,208186.62685553098
2856,208161.50481327213
2857,189455.47573439474
2858,209111.8870237517
2859,73539.37215174356
2860,128749.64885138618
2861,115691.68271499076
2862,190144.68924517784
2863,136004.58622003868
2864,261562.84322269802
2865,141311.0056760051
2866,122378.58925542524
2867,87114.1453251315
2868,106541.75736072668
2869,103693.5478310647
2870,107144.75821480909
2871,89462.06630524455
2872,30727.759662970013
2873,92177.50111300708
2874,145749.13179332213
2875,108190.75798269757
2876,163105.89012159684
2877,143109.35077843184
2878,168460.30534271532
2879,137248.53264773753
2880,96812.90537016526
2881,161292.94538901068
2882,210242.1505072036
2883,205280.59098193925
2884,205246.29776207655
2885,185483.21699588856
2886,263178.66157804953
2887,108409.32049818023
2888,140135.53421133384
2889,35055.87707162589
2890,74758.71904767511
2891,145585.3998386248
2892,23317.70001809945
2893,88179.55742859712
2894,25263.288191763815
2895,298686.9237346462
2896,260409.09437099093
2897,224131.95455588607
2898,147460.76359854406
2899,213531.06949405052
2900,157531.49082617465
2901,231049.31652290374
2902,170222.5978992224
2903,317205.1226220329
2904,328099.76112705644
2905,88428.12103654537
2906,200840.10224337925
2907,108603.15816773483
2908,106869.57180592195
2909,144232.83886651133
2910,76155.59030869206
2911,67432.1920002538
2912,165762.17399320367
2913,48238.85760928488
2914,71996.7164225757
2915,84980.36849846708
2916,61619.56497415724
2917,180810.02702091474
2918,119092.66087607773
2919,230224.43651608468
